2021-06-09 14:05:37|7156|41.7567,0.7518|18.1961|
2021-06-09 14:05:47|7161|41.7566,0.752|16.7878|
2021-06-09 14:05:57|7167|41.7566,0.7522|15.4036|
2021-06-09 14:06:07|7173|41.7565,0.7524|14.7323|
2021-06-09 14:06:17|7179|41.7564,0.7525|14.8762|
2021-06-09 14:06:27|7185|41.7564,0.7527|16.0065|
2021-06-09 14:06:38|7191|41.7563,0.7529|17.6117|
2021-06-09 14:06:48|7197|41.7563,0.7531|19.055|
2021-06-09 14:06:58|7203|41.7562,0.7533|18.8509|
2021-06-09 14:07:08|00047|41.7337,0.7897|17.2375|
2021-06-09 14:07:18|8627|41.7336,0.7898|14.6613|
2021-06-09 14:07:28|8632|41.7336,0.79|14.6105|
2021-06-09 14:07:38|8637|41.7335,0.7901|15.0309|
2021-06-09 14:07:49|8641|41.7334,0.7903|12.6891|
2021-06-09 14:07:59|8645|41.7334,0.7904|10.6295|
2021-06-09 14:08:09|8649|41.7333,0.7905|11.327|
2021-06-09 14:08:19|8653|41.7333,0.7906|12.979|
2021-06-09 14:08:29|8657|41.7332,0.7908|14.7821|
2021-06-09 14:08:39|8662|41.7331,0.7909|14.8618|
2021-06-09 14:08:49|8666|41.7331,0.7911|13.1348|
2021-06-09 14:09:00|8670|41.733,0.7912|12.337|
2021-06-09 14:09:10|8673|41.733,0.7914|14.1751|
2021-06-09 14:09:20|8677|41.7329,0.7915|15.9638|
2021-06-09 14:09:30|8682|41.7328,0.7917|15.5177|
2021-06-09 14:09:40|8688|41.7327,0.7918|14.9338|
2021-06-09 14:09:50|8694|41.7326,0.7919|15.8112|
2021-06-09 14:10:00|8701|41.7325,0.7921|17.6847|
2021-06-09 14:10:10|8708|41.7324,0.7922|18.3853|
2021-06-09 14:10:21|8714|41.7323,0.7924|18.1761|
2021-06-09 14:10:31|8719|41.7322,0.7926|17.9453|
2021-06-09 14:10:41|8724|41.7321,0.7928|17.7279|
2021-06-09 14:10:51|8728|41.732,0.7929|16.9199|
2021-06-09 14:11:01|8734|41.732,0.7931|16.2897|
2021-06-09 14:11:11|8740|41.7319,0.7932|14.7605|
2021-06-09 14:11:22|8746|41.7318,0.7934|12.356|
2021-06-09 14:11:32|8752|41.7317,0.7935|11.0592|
2021-06-09 14:11:42|9953|41.7101,0.8271|15.6426|
2021-06-09 14:11:52|9957|41.71,0.8273|19.0129|
2021-06-09 14:12:02|9960|41.7099,0.8275|17.8451|
2021-06-09 14:12:12|9965|41.7098,0.8276|13.4534|
2021-06-09 14:12:22|9969|41.7097,0.8277|12.4768|
2021-06-09 14:12:32|9973|41.7096,0.8279|16.7384|
2021-06-09 14:12:43|9977|41.7095,0.828|19.5592|
2021-06-09 14:12:53|9980|41.7094,0.8282|16.4059|
2021-06-09 14:13:03|9985|41.7094,0.8283|12.9122|
2021-06-09 14:13:13|9990|41.7093,0.8285|12.096|
2021-06-09 14:13:23|9994|41.7092,0.8286|14.2686|
2021-06-09 14:13:33|9998|41.7092,0.8288|16.8792|
2021-06-09 14:13:43|10001|41.7091,0.8289|16.2455|
2021-06-09 14:13:54|10005|41.709,0.8291|13.7613|
2021-06-09 14:14:04|10010|41.7089,0.8292|14.1021|
2021-06-09 14:14:14|10015|41.7088,0.8293|16.7286|
2021-06-09 14:14:24|10020|41.7087,0.8295|16.6603|
2021-06-09 14:14:34|10024|41.7086,0.8296|14.1494|
2021-06-09 14:14:44|10028|41.7085,0.8297|13.4843|
2021-06-09 14:14:54|10031|41.7084,0.8298|16.5087|
2021-06-09 14:15:04|10035|41.7083,0.83|17.9391|
2021-06-09 14:15:15|10039|41.7082,0.8301|15.254|
2021-06-09 14:15:25|10044|41.7081,0.8302|12.2044|
2021-06-09 14:15:35|10048|41.708,0.8303|12.6197|
2021-06-09 14:15:45|10052|41.7079,0.8304|14.9178|
2021-06-09 14:15:55|10055|41.7079,0.8306|15.4056|
2021-06-09 14:16:05|10059|41.7078,0.8307|14.1191|
2021-06-09 14:16:26|11214|41.684,0.868|17.4313|
2021-06-09 14:16:36|11218|41.6839,0.8682|17.5058|
2021-06-09 14:16:46|11223|41.6838,0.8683|17.9165|
2021-06-09 14:16:56|11227|41.6837,0.8685|17.294|
2021-06-09 14:17:06|11230|41.6837,0.8687|16.4141|
2021-06-09 14:17:16|11234|41.6836,0.8688|16.6433|
2021-06-09 14:17:27|11239|41.6835,0.869|18.429|
2021-06-09 14:17:37|11243|41.6833,0.8692|19.6533|
2021-06-09 14:17:47|11248|41.6832,0.8693|17.6718|
2021-06-09 14:17:57|11252|41.6831,0.8695|14.8885|
2021-06-09 14:18:07|11255|41.683,0.8696|14.8865|
2021-06-09 14:18:17|11259|41.6829,0.8697|18.3596|
2021-06-09 14:18:27|11263|41.6828,0.8699|20.9193|
2021-06-09 14:18:37|11267|41.6827,0.8701|20.1046|
2021-06-09 14:18:48|11271|41.6826,0.8702|18.0748|
2021-06-09 14:18:58|11275|41.6825,0.8704|18.2619|
2021-06-09 14:19:08|11278|41.6823,0.8706|20.2495|
2021-06-09 14:19:18|11281|41.6822,0.8708|19.9956|
2021-06-09 14:19:28|11285|41.6821,0.871|17.145|
2021-06-09 14:19:38|11290|41.682,0.8711|15.3727|
2021-06-09 14:19:48|11294|41.6819,0.8712|17.1476|
