2021-06-09 10:07:55|-0.127|0.04|-0.969|315.4239|35.4088|12.6624|41.921|1.246|-53.714|30.36|
2021-06-09 10:07:56|-0.126|0.04|-0.972|333.3575|45.4356|4.3545|39.975|2.849|-53.885|30.35|
2021-06-09 10:07:57|-0.125|0.038|-0.972|331.5813|53.3424|3.495|42.451|3.917|-52.856|30.34|
2021-06-09 10:07:58|-0.126|0.038|-0.978|339.8892|42.3989|3.0367|41.036|1.068|-53.885|30.35|
2021-06-09 10:07:59|-0.126|0.037|-0.978|333.3575|57.6968|5.2712|42.275|1.246|-53.027|30.36|
2021-06-09 10:08:00|-0.126|0.04|-0.977|332.8991|43.2583|356.0466|42.098|1.068|-55.602|30.35|
2021-06-09 10:08:01|-0.128|0.04|-0.975|334.618|48.5295|2.6356|42.628|2.671|-56.116|30.38|
2021-06-09 10:08:02|-0.127|0.042|-0.975|333.7585|39.7633|5.6723|42.275|2.315|-53.714|30.38|
2021-06-09 10:08:03|-0.125|0.037|-0.974|331.1229|62.9681|6.9901|40.86|1.602|-53.714|30.37|
2021-06-09 10:08:04|-0.129|0.038|-0.982|315.825|62.9681|6.5317|42.098|2.493|-53.885|30.35|
2021-06-09 10:08:05|-0.123|0.042|-0.973|321.9556|52.0246|0.0|40.683|1.781|-53.199|30.37|
2021-06-09 10:08:06|-0.125|0.039|-0.977|339.0297|48.9306|3.495|41.921|2.671|-53.714|30.36|
2021-06-09 10:08:07|-0.126|0.045|-0.977|325.0496|53.3424|2.6356|42.628|2.671|-54.744|30.35|
2021-06-09 10:08:08|-0.126|0.042|-0.976|336.3941|38.4455|3.9534|40.86|2.315|-54.744|30.37|
2021-06-09 10:08:09|-0.127|0.038|-0.974|332.0397|58.1552|9.6257|41.921|2.315|-54.057|30.35|
2021-06-09 10:08:10|-0.129|0.041|-0.979|331.5813|47.2117|3.9534|44.751|3.383|-54.744|30.37|
2021-06-09 10:08:11|-0.127|0.04|-0.976|327.2268|55.5196|3.495|41.921|0.89|-53.371|30.35|
2021-06-09 10:08:12|-0.126|0.037|-0.975|331.1229|56.379|359.5416|40.86|1.959|-55.087|30.34|
2021-06-09 10:08:13|-0.116|0.038|-0.976|352.1505|20.1108|6.9901|41.744|2.849|-54.229|30.39|
2021-06-09 10:08:14|-0.116|0.042|-0.974|328.9457|52.884|2.6356|41.744|1.781|-53.542|30.36|
2021-06-09 10:08:15|-0.125|0.043|-0.975|330.7219|35.4088|8.3079|41.213|0.89|-53.371|30.36|
2021-06-09 10:08:16|-0.118|0.036|-0.981|321.9556|45.0345|4.3545|41.036|2.493|-52.513|30.33|
2021-06-09 10:08:17|-0.124|0.036|-0.974|333.3575|48.0712|8.7663|41.744|1.781|-53.885|30.31|
2021-06-09 10:08:18|-0.125|0.036|-0.975|334.2169|39.7633|6.1306|40.683|1.424|-53.199|30.32|
2021-06-09 10:08:19|-0.124|0.043|-0.972|334.2169|57.6968|6.1306|42.275|3.027|-53.714|30.34|
